county,precinct,office,district,party,candidate,votes,vtd
SHERMAN,Goodland Ward 1,Attorney General,,Democratic,"Swain, Sarah G.",86,000010
SHERMAN,Goodland Ward 1,Attorney General,,Republican,"Schmidt, Derek",365,000010
SHERMAN,Goodland Ward 2,Attorney General,,Democratic,"Swain, Sarah G.",60,000020
SHERMAN,Goodland Ward 2,Attorney General,,Republican,"Schmidt, Derek",191,000020
SHERMAN,Goodland Ward 3,Attorney General,,Democratic,"Swain, Sarah G.",45,000030
SHERMAN,Goodland Ward 3,Attorney General,,Republican,"Schmidt, Derek",231,000030
SHERMAN,Goodland Ward 4,Attorney General,,Democratic,"Swain, Sarah G.",97,000040
SHERMAN,Goodland Ward 4,Attorney General,,Republican,"Schmidt, Derek",362,000040
SHERMAN,Grant Township,Attorney General,,Democratic,"Swain, Sarah G.",5,000050
SHERMAN,Grant Township,Attorney General,,Republican,"Schmidt, Derek",24,000050
SHERMAN,Iowa Township,Attorney General,,Democratic,"Swain, Sarah G.",0,000060
SHERMAN,Iowa Township,Attorney General,,Republican,"Schmidt, Derek",14,000060
SHERMAN,Itasca Township,Attorney General,,Democratic,"Swain, Sarah G.",25,000070
SHERMAN,Itasca Township,Attorney General,,Republican,"Schmidt, Derek",123,000070
SHERMAN,Kanorado City,Attorney General,,Democratic,"Swain, Sarah G.",5,000080
SHERMAN,Kanorado City,Attorney General,,Republican,"Schmidt, Derek",28,000080
SHERMAN,Lincoln Township,Attorney General,,Democratic,"Swain, Sarah G.",9,000090
SHERMAN,Lincoln Township,Attorney General,,Republican,"Schmidt, Derek",24,000090
SHERMAN,Llanos Township,Attorney General,,Democratic,"Swain, Sarah G.",1,000100
SHERMAN,Llanos Township,Attorney General,,Republican,"Schmidt, Derek",20,000100
SHERMAN,Logan Township,Attorney General,,Democratic,"Swain, Sarah G.",8,00011A
SHERMAN,Logan Township,Attorney General,,Republican,"Schmidt, Derek",86,00011A
