county,precinct,office,district,party,candidate,votes,vtd
OSBORNE,Bethany Township,Attorney General,,Democratic,"Swain, Sarah G.",17,000010
OSBORNE,Bethany Township,Attorney General,,Republican,"Schmidt, Derek",56,000010
OSBORNE,Bloom Township,Attorney General,,Democratic,"Swain, Sarah G.",8,000020
OSBORNE,Bloom Township,Attorney General,,Republican,"Schmidt, Derek",23,000020
OSBORNE,Corinth Township,Attorney General,,Democratic,"Swain, Sarah G.",9,000030
OSBORNE,Corinth Township,Attorney General,,Republican,"Schmidt, Derek",17,000030
OSBORNE,Covert Township,Attorney General,,Democratic,"Swain, Sarah G.",0,000040
OSBORNE,Covert Township,Attorney General,,Republican,"Schmidt, Derek",4,000040
OSBORNE,Delhi Township,Attorney General,,Democratic,"Swain, Sarah G.",3,000050
OSBORNE,Delhi Township,Attorney General,,Republican,"Schmidt, Derek",9,000050
OSBORNE,Grant Township,Attorney General,,Democratic,"Swain, Sarah G.",1,000060
OSBORNE,Grant Township,Attorney General,,Republican,"Schmidt, Derek",13,000060
OSBORNE,Hancock Township,Attorney General,,Democratic,"Swain, Sarah G.",0,000070
OSBORNE,Hancock Township,Attorney General,,Republican,"Schmidt, Derek",6,000070
OSBORNE,Hawkeye Township,Attorney General,,Democratic,"Swain, Sarah G.",0,000080
OSBORNE,Hawkeye Township,Attorney General,,Republican,"Schmidt, Derek",10,000080
OSBORNE,Independence Township,Attorney General,,Democratic,"Swain, Sarah G.",1,000090
OSBORNE,Independence Township,Attorney General,,Republican,"Schmidt, Derek",10,000090
OSBORNE,Jackson Township,Attorney General,,Democratic,"Swain, Sarah G.",2,000100
OSBORNE,Jackson Township,Attorney General,,Republican,"Schmidt, Derek",16,000100
OSBORNE,Kill Creek Township,Attorney General,,Democratic,"Swain, Sarah G.",0,000110
OSBORNE,Kill Creek Township,Attorney General,,Republican,"Schmidt, Derek",4,000110
OSBORNE,Lawrence Township,Attorney General,,Democratic,"Swain, Sarah G.",3,000120
OSBORNE,Lawrence Township,Attorney General,,Republican,"Schmidt, Derek",12,000120
OSBORNE,Liberty Township,Attorney General,,Democratic,"Swain, Sarah G.",3,000130
OSBORNE,Liberty Township,Attorney General,,Republican,"Schmidt, Derek",9,000130
OSBORNE,Mount Ayr Township,Attorney General,,Democratic,"Swain, Sarah G.",2,000140
OSBORNE,Mount Ayr Township,Attorney General,,Republican,"Schmidt, Derek",18,000140
OSBORNE,Natoma Township,Attorney General,,Democratic,"Swain, Sarah G.",15,000150
OSBORNE,Natoma Township,Attorney General,,Republican,"Schmidt, Derek",119,000150
OSBORNE,Osborne Ward 1,Attorney General,,Democratic,"Swain, Sarah G.",37,000160
OSBORNE,Osborne Ward 1,Attorney General,,Republican,"Schmidt, Derek",166,000160
OSBORNE,Osborne Ward 2,Attorney General,,Democratic,"Swain, Sarah G.",46,000170
OSBORNE,Osborne Ward 2,Attorney General,,Republican,"Schmidt, Derek",182,000170
OSBORNE,Osborne Ward 3,Attorney General,,Democratic,"Swain, Sarah G.",28,000180
OSBORNE,Osborne Ward 3,Attorney General,,Republican,"Schmidt, Derek",83,000180
OSBORNE,Penn Township,Attorney General,,Democratic,"Swain, Sarah G.",7,000190
OSBORNE,Penn Township,Attorney General,,Republican,"Schmidt, Derek",46,000190
OSBORNE,Ross 1,Attorney General,,Democratic,"Swain, Sarah G.",68,000200
OSBORNE,Ross 1,Attorney General,,Republican,"Schmidt, Derek",248,000200
OSBORNE,Ross 2,Attorney General,,Democratic,"Swain, Sarah G.",6,000210
OSBORNE,Ross 2,Attorney General,,Republican,"Schmidt, Derek",41,000210
OSBORNE,Round Mound Township,Attorney General,,Democratic,"Swain, Sarah G.",0,000220
OSBORNE,Round Mound Township,Attorney General,,Republican,"Schmidt, Derek",19,000220
