county,precinct,office,district,party,candidate,votes,vtd
MARSHALL,Balderson Township,Attorney General,,Democratic,"Swain, Sarah G.",2,000010
MARSHALL,Balderson Township,Attorney General,,Republican,"Schmidt, Derek",21,000010
MARSHALL,Bigelow Township,Attorney General,,Democratic,"Swain, Sarah G.",3,000020
MARSHALL,Bigelow Township,Attorney General,,Republican,"Schmidt, Derek",10,000020
MARSHALL,Blue Rapids City,Attorney General,,Democratic,"Swain, Sarah G.",76,000030
MARSHALL,Blue Rapids City,Attorney General,,Republican,"Schmidt, Derek",250,000030
MARSHALL,Blue Rapids Township,Attorney General,,Democratic,"Swain, Sarah G.",5,000040
MARSHALL,Blue Rapids Township,Attorney General,,Republican,"Schmidt, Derek",18,000040
MARSHALL,Center Township,Attorney General,,Democratic,"Swain, Sarah G.",7,000050
MARSHALL,Center Township,Attorney General,,Republican,"Schmidt, Derek",52,000050
MARSHALL,Clear Fork Township,Attorney General,,Democratic,"Swain, Sarah G.",2,000060
MARSHALL,Clear Fork Township,Attorney General,,Republican,"Schmidt, Derek",12,000060
MARSHALL,Cleveland Township,Attorney General,,Democratic,"Swain, Sarah G.",2,000070
MARSHALL,Cleveland Township,Attorney General,,Republican,"Schmidt, Derek",22,000070
MARSHALL,Cottage Hill Township,Attorney General,,Democratic,"Swain, Sarah G.",6,000080
MARSHALL,Cottage Hill Township,Attorney General,,Republican,"Schmidt, Derek",50,000080
MARSHALL,East Vermillion Township,Attorney General,,Democratic,"Swain, Sarah G.",69,000090
MARSHALL,East Vermillion Township,Attorney General,,Republican,"Schmidt, Derek",136,000090
MARSHALL,Elm Creek Township,Attorney General,,Democratic,"Swain, Sarah G.",20,000100
MARSHALL,Elm Creek Township,Attorney General,,Republican,"Schmidt, Derek",26,000100
MARSHALL,Herkimer Township,Attorney General,,Democratic,"Swain, Sarah G.",16,000130
MARSHALL,Herkimer Township,Attorney General,,Republican,"Schmidt, Derek",48,000130
MARSHALL,Lincoln Township,Attorney General,,Democratic,"Swain, Sarah G.",9,000140
MARSHALL,Lincoln Township,Attorney General,,Republican,"Schmidt, Derek",57,000140
MARSHALL,Logan Township,Attorney General,,Democratic,"Swain, Sarah G.",12,000150
MARSHALL,Logan Township,Attorney General,,Republican,"Schmidt, Derek",87,000150
MARSHALL,Marysville City Ward 1,Attorney General,,Democratic,"Swain, Sarah G.",120,000160
MARSHALL,Marysville City Ward 1,Attorney General,,Republican,"Schmidt, Derek",252,000160
MARSHALL,Marysville City Ward 2,Attorney General,,Democratic,"Swain, Sarah G.",81,00017A
MARSHALL,Marysville City Ward 2,Attorney General,,Republican,"Schmidt, Derek",194,00017A
MARSHALL,Marysville City Ward 2 Exclave,Attorney General,,Democratic,"Swain, Sarah G.",0,00017B
MARSHALL,Marysville City Ward 2 Exclave,Attorney General,,Republican,"Schmidt, Derek",0,00017B
MARSHALL,Marysville City Ward 3,Attorney General,,Democratic,"Swain, Sarah G.",28,00018A
MARSHALL,Marysville City Ward 3,Attorney General,,Republican,"Schmidt, Derek",119,00018A
MARSHALL,Marysville City Ward 3 Exclave,Attorney General,,Democratic,"Swain, Sarah G.",0,00018B
MARSHALL,Marysville City Ward 3 Exclave,Attorney General,,Republican,"Schmidt, Derek",0,00018B
MARSHALL,Marysville City Ward 4 Part A,Attorney General,,Democratic,"Swain, Sarah G.",103,00019A
MARSHALL,Marysville City Ward 4 Part A,Attorney General,,Republican,"Schmidt, Derek",219,00019A
MARSHALL,Marysville City Ward 4 Part B,Attorney General,,Democratic,"Swain, Sarah G.",0,00019B
MARSHALL,Marysville City Ward 4 Part B,Attorney General,,Republican,"Schmidt, Derek",0,00019B
MARSHALL,Marysville City Ward 4 Part B Exclave,Attorney General,,Democratic,"Swain, Sarah G.",0,00019C
MARSHALL,Marysville City Ward 4 Part B Exclave,Attorney General,,Republican,"Schmidt, Derek",0,00019C
MARSHALL,Marysville Township,Attorney General,,Democratic,"Swain, Sarah G.",35,000200
MARSHALL,Marysville Township,Attorney General,,Republican,"Schmidt, Derek",93,000200
MARSHALL,Murray Township,Attorney General,,Democratic,"Swain, Sarah G.",50,000210
MARSHALL,Murray Township,Attorney General,,Republican,"Schmidt, Derek",176,000210
MARSHALL,Noble Township,Attorney General,,Democratic,"Swain, Sarah G.",15,000220
MARSHALL,Noble Township,Attorney General,,Republican,"Schmidt, Derek",66,000220
MARSHALL,Oketo Township,Attorney General,,Democratic,"Swain, Sarah G.",9,000230
MARSHALL,Oketo Township,Attorney General,,Republican,"Schmidt, Derek",41,000230
MARSHALL,Richland Township,Attorney General,,Democratic,"Swain, Sarah G.",7,000240
