county,precinct,office,district,party,candidate,votes,vtd
Allen,East Elm,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",90,000040
Allen,East Elm,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",182,000040
Allen,East Elm,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",88,000040
Allen,East Elm,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",206,000040
Allen,East Elm,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",62,000040
Allen,Geneva Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",49,000050
Allen,Geneva Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",23,000050
Allen,Geneva Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",51,000050
Allen,Geneva Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",21,000050
Allen,Geneva Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",42,000050
Allen,Geneva Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",30,000050
Allen,Geneva Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",42,000050
Allen,Geneva Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",30,000050
Allen,Geneva Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",48,000050
Allen,Geneva Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",22,000050
Allen,Humboldt Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",104,00006A
Allen,Humboldt Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",40,00006A
Allen,Humboldt Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",104,00006A
Allen,Humboldt Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",39,00006A
Allen,Humboldt Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",94,00006A
Allen,Humboldt Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",47,00006A
Allen,Humboldt Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",91,00006A
Allen,Humboldt Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",51,00006A
Allen,Humboldt Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",105,00006A
Allen,Humboldt Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",38,00006A
Allen,Humboldt Township Rural Enclave,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",0,00006B
Allen,Humboldt Township Rural Enclave,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",0,00006B
Allen,Humboldt Township Rural Enclave,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",0,00006B
Allen,Humboldt Township Rural Enclave,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",0,00006B
Allen,Humboldt Township Rural Enclave,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",0,00006B
Allen,Humboldt Township Rural Enclave,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",0,00006B
Allen,Humboldt Township Rural Enclave,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",0,00006B
Allen,Humboldt Township Rural Enclave,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",0,00006B
Allen,Humboldt Township Rural Enclave,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",0,00006B
Allen,Humboldt Township Rural Enclave,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",0,00006B
Allen,Humboldt Township Split,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",0,00006C
Allen,Humboldt Township Split,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",0,00006C
Allen,Humboldt Township Split,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",0,00006C
Allen,Humboldt Township Split,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",0,00006C
Allen,Humboldt Township Split,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",0,00006C
Allen,Humboldt Township Split,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",0,00006C
Allen,Humboldt Township Split,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",0,00006C
Allen,Humboldt Township Split,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",0,00006C
Allen,Humboldt Township Split,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",0,00006C
Allen,Humboldt Township Split,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",0,00006C
Allen,Humboldt Ward 1,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",296,000070
Allen,Humboldt Ward 1,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",101,000070
Allen,Humboldt Ward 1,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",295,000070
Allen,Humboldt Ward 1,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",102,000070
Allen,Humboldt Ward 1,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",287,000070
Allen,Humboldt Ward 1,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",111,000070
Allen,Humboldt Ward 1,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",284,000070
Allen,Humboldt Ward 1,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",112,000070
Allen,Humboldt Ward 1,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",291,000070
Allen,Humboldt Ward 1,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",105,000070
Allen,Humboldt Ward 2,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",323,000080
Allen,Humboldt Ward 2,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",75,000080
Allen,Humboldt Ward 2,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",316,000080
Allen,Humboldt Ward 2,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",77,000080
Allen,Humboldt Ward 2,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",294,000080
Allen,Humboldt Ward 2,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",102,000080
Allen,Humboldt Ward 2,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",296,000080
Allen,Humboldt Ward 2,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",100,000080
Allen,Humboldt Ward 2,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",317,000080
Allen,Humboldt Ward 2,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",79,000080
Allen,Iola Ward 1,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",355,000090
Allen,Iola Ward 1,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",93,000090
Allen,Iola Ward 1,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",344,000090
Allen,Iola Ward 1,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",103,000090
Allen,Iola Ward 1,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",330,000090
Allen,Iola Ward 1,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",117,000090
Allen,Iola Ward 1,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",335,000090
Allen,Iola Ward 1,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",113,000090
Allen,Iola Ward 1,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",348,000090
Allen,Iola Ward 1,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",98,000090
Allen,Iola Ward 2,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",445,00010A
Allen,Iola Ward 2,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",126,00010A
Allen,Iola Ward 2,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",442,00010A
Allen,Iola Ward 2,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",128,00010A
Allen,Iola Ward 2,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",408,00010A
Allen,Iola Ward 2,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",162,00010A
Allen,Iola Ward 2,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",408,00010A
Allen,Iola Ward 2,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",161,00010A
Allen,Iola Ward 2,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",450,00010A
Allen,Iola Ward 2,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",119,00010A
Allen,Iola Ward 2 Exclave,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",0,00010B
Allen,Iola Ward 2 Exclave,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",0,00010B
Allen,Iola Ward 2 Exclave,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",0,00010B
Allen,Iola Ward 2 Exclave,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",0,00010B
Allen,Iola Ward 2 Exclave,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",0,00010B
Allen,Iola Ward 2 Exclave,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",0,00010B
Allen,Iola Ward 2 Exclave,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",0,00010B
Allen,Iola Ward 2 Exclave,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",0,00010B
Allen,Iola Ward 2 Exclave,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",0,00010B
Allen,Iola Ward 2 Exclave,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",0,00010B
Allen,Iola Ward 3,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",348,000110
Allen,Iola Ward 3,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",127,000110
Allen,Iola Ward 3,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",348,000110
Allen,Iola Ward 3,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",126,000110
Allen,Iola Ward 3,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",308,000110
Allen,Iola Ward 3,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",162,000110
Allen,Iola Ward 3,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",320,000110
Allen,Iola Ward 3,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",154,000110
Allen,Iola Ward 3,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",359,000110
Allen,Iola Ward 3,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",113,000110
Allen,Iola Ward 4,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",393,000120
Allen,Iola Ward 4,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",117,000120
Allen,Iola Ward 4,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",395,000120
Allen,Iola Ward 4,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",116,000120
Allen,Iola Ward 4,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",376,000120
Allen,Iola Ward 4,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",130,000120
Allen,Iola Ward 4,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",370,000120
Allen,Iola Ward 4,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",139,000120
Allen,Iola Ward 4,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",406,000120
Allen,Iola Ward 4,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",107,000120
Allen,Marmaton Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",254,000140
Allen,Marmaton Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",86,000140
Allen,Marmaton Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",250,000140
Allen,Marmaton Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",90,000140
Allen,Marmaton Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",239,000140
Allen,Marmaton Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",99,000140
Allen,Marmaton Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",247,000140
Allen,Marmaton Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",88,000140
Allen,Marmaton Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",260,000140
Allen,Marmaton Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",74,000140
Allen,North Elsmore,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",63,000150
Allen,North Elsmore,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",26,000150
Allen,North Elsmore,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",69,000150
Allen,North Elsmore,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",20,000150
Allen,North Elsmore,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",53,000150
Allen,North Elsmore,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",36,000150
Allen,North Elsmore,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",55,000150
Allen,North Elsmore,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",33,000150
Allen,North Elsmore,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",65,000150
Allen,North Elsmore,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",23,000150
Allen,North Iola Part A,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",99,00016A
Allen,North Iola Part A,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",32,00016A
Allen,North Iola Part A,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",99,00016A
Allen,North Iola Part A,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",30,00016A
Allen,North Iola Part A,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",95,00016A
Allen,North Iola Part A,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",35,00016A
Allen,North Iola Part A,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",99,00016A
Allen,North Iola Part A,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",32,00016A
Allen,North Iola Part A,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",96,00016A
Allen,North Iola Part A,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",32,00016A
Allen,North Iola Part A Rural Enclave,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",0,00016B
Allen,North Iola Part A Rural Enclave,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",0,00016B
Allen,North Iola Part A Rural Enclave,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",0,00016B
Allen,North Iola Part A Rural Enclave,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",0,00016B
Allen,North Iola Part A Rural Enclave,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",0,00016B
Allen,North Iola Part A Rural Enclave,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",0,00016B
Allen,North Iola Part A Rural Enclave,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",0,00016B
Allen,North Iola Part A Rural Enclave,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",0,00016B
Allen,North Iola Part A Rural Enclave,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",0,00016B
Allen,North Iola Part A Rural Enclave,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",0,00016B
Allen,North Iola Part B,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",0,00016C
Allen,North Iola Part B,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",0,00016C
Allen,North Iola Part B,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",0,00016C
Allen,North Iola Part B,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",0,00016C
Allen,North Iola Part B,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",0,00016C
Allen,North Iola Part B,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",0,00016C
Allen,North Iola Part B,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",0,00016C
Allen,North Iola Part B,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",0,00016C
Allen,North Iola Part B,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",0,00016C
Allen,North Iola Part B,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",0,00016C
Allen,Osage Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",87,000170
Allen,Osage Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",41,000170
Allen,Osage Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",85,000170
Allen,Osage Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",41,000170
Allen,Osage Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",85,000170
Allen,Osage Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",42,000170
Allen,Osage Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",83,000170
Allen,Osage Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",43,000170
Allen,Osage Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",80,000170
Allen,Osage Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",45,000170
Allen,Salem Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",104,000180
Allen,Salem Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",31,000180
Allen,Salem Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",106,000180
Allen,Salem Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",33,000180
Allen,Salem Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",94,000180
Allen,Salem Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",44,000180
Allen,Salem Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",91,000180
Allen,Salem Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",46,000180
Allen,Salem Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",104,000180
Allen,Salem Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",32,000180
Allen,South Elsmore,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",54,000190
Allen,South Elsmore,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",30,000190
Allen,South Elsmore,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",52,000190
Allen,South Elsmore,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",32,000190
Allen,South Elsmore,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",46,000190
Allen,South Elsmore,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",38,000190
Allen,South Elsmore,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",47,000190
Allen,South Elsmore,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",38,000190
Allen,South Elsmore,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",54,000190
Allen,South Elsmore,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",28,000190
Allen,South Iola,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",232,00020A
Allen,South Iola,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",55,00020A
Allen,South Iola,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",235,00020A
Allen,South Iola,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",55,00020A
Allen,South Iola,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",216,00020A
Allen,South Iola,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",74,00020A
Allen,South Iola,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",217,00020A
Allen,South Iola,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",71,00020A
Allen,South Iola,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",235,00020A
Allen,South Iola,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",53,00020A
Allen,South Iola Enclave,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",0,00020B
Allen,South Iola Enclave,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",0,00020B
Allen,South Iola Enclave,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",0,00020B
Allen,South Iola Enclave,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",0,00020B
Allen,South Iola Enclave,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",0,00020B
Allen,South Iola Enclave,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",0,00020B
Allen,South Iola Enclave,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",0,00020B
Allen,South Iola Enclave,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",0,00020B
Allen,South Iola Enclave,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",0,00020B
Allen,South Iola Enclave,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",0,00020B
Allen,West Elm,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",380,000210
Allen,West Elm,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",119,000210
Allen,West Elm,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",387,000210
Allen,West Elm,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",113,000210
Allen,West Elm,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",354,000210
Allen,West Elm,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",143,000210
Allen,West Elm,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",354,000210
Allen,West Elm,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",143,000210
Allen,West Elm,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",385,000210
Allen,West Elm,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",114,000210
Allen,Logan Township S12,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",81,120020
Allen,Logan Township S12,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",24,120020
Allen,Logan Township S12,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",83,120020
Allen,Logan Township S12,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",23,120020
Allen,Logan Township S12,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",76,120020
Allen,Logan Township S12,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",28,120020
Allen,Logan Township S12,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",77,120020
Allen,Logan Township S12,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",27,120020
Allen,Logan Township S12,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",84,120020
Allen,Logan Township S12,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",21,120020
Allen,Logan Township S15,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",0,120030
Allen,Logan Township S15,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",0,120030
Allen,Logan Township S15,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",0,120030
Allen,Logan Township S15,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",0,120030
